indicator_label,indicator_id,indicator_desc,minset_series,minset_series_desc,ref_area,ref_area_desc,iso3,x,y,sdg_region,time_period,time_detail,sex,sex_desc,age,age_desc,urbanization,urbanization_desc,obs_value,unit_measure,unit_measure_desc,nature,nature_desc,reporting_type,reporting_type_desc,comment_obs,source_detail,source_year,dimensions,is_latest_year
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",826,United Kingdom of Great Britain and Northern Ireland,GBR,-2.23830539,53.27691757,Europe and Northern America,2015,2015,M,Male,Y55T64,55 to 64 years old,_T,All areas,1.800188333333334,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Travel related to unpaid domestic and care work is not included.,"Office for National Statistics based on United Kingdom Time Use Survey, 2014-2015",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",826,United Kingdom of Great Britain and Northern Ireland,GBR,-2.23830539,53.27691757,Europe and Northern America,2022,2022,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.720221974543327,HR_PER_DAY,Hours per day,C,Country Data,G,Global,"Data contains some volunteering time due to ""reason for tavel"" question having repsonse: ""To or from unpaid work e.g., volunteering, caring"", as this is likely mostly caring time, it was assigned to ICATUS4.",2022 Online Time Use Survey,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",826,United Kingdom of Great Britain and Northern Ireland,GBR,-2.23830539,53.27691757,Europe and Northern America,2001,2000-2001,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.316045,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Travel related to unpaid domestic and care work is not included.,"Office for National Statistics based on United Kingdom Time Use Survey, 2000",2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2003,2003,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.55,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2003,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2004,2004,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.52,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2004,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2005,2005,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.65,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2005,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2006,2006,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.62,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2006,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2007,2007,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.83,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2007,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2008,2008,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.45,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2008,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2009,2009,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.5,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2009,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2010,2010,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.47,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2010,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2011,2011,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.44,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2011,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2012,2012,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.48,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2012,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2013,2013,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.48,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2013,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2014,2014,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.45,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2014,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2015,2015,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.610000000000001,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2015,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2016,2016,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.33,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2016,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2017,2017,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.55,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2017,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2018,2018,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.599999992,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,US Bureau of Labor Statistics based on American Time Use Survey 2018,2022,"sex, age, urbanization",
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",840,United States of America,USA,-99.13830311,39.5277871,Europe and Northern America,2019,2019,M,Male,Y55T64,55 to 64 years old,_T,All areas,2.64,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,American Time Use Survey (ATUS),2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",40,Austria,AUT,14.14172472,47.58704857,Europe and Northern America,2009,2008-2009,F,Female,Y_GE65,65 years old and over,_T,All areas,5.050013021297568,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Statistics Austria based on Time Use Survey 2008/09,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",51,Armenia,ARM,44.93839317,40.29499741,Northern Africa and Western Asia,2008,2008,F,Female,Y_GE65,65 years old and over,_T,All areas,4.973,HR_PER_DAY,Hours per day,C,Country Data,G,Global,"Unpaid domestic work might include small amount of time spent on production of goods for own final use. ""Help to others"" has been included under unpaid care work as it might include both household and family members and non-household and -family members",National Statistical Service Republic of Armenia based on Time Use Sample Survey in the Republic of Armenia,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",56,Belgium,BEL,4.660976456,50.64104975,Europe and Northern America,2013,2013,F,Female,Y_GE65,65 years old and over,_T,All areas,6.751500000000001,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Travel related to unpaid domestic and care work is not included.,Federal Planning Bureau Belgium based on BTUS2013 based on Harmonised European Belgian Time Use Survey,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",120,Cameroon,CMR,12.7419827,5.692387031,Sub-Saharan Africa,2014,2014,F,Female,Y_GE65,65 years old and over,_T,All areas,2.704493234867668,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",124,Canada,CAN,-101.6575058,57.72360191,Europe and Northern America,2015,2015,F,Female,Y_GE65,65 years old and over,_T,All areas,3.9,HR_PER_DAY,Hours per day,C,Country Data,G,Global,Proportion of time spent on unpaid care work has high sampling variability,General Social Survey 2015 - Cycle 29 - Time Use,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",152,Chile,CHL,-71.23029019,-35.2652885,Latin America and the Caribbean,2015,2015,F,Female,Y_GE65,65 years old and over,_T,All areas,4.245906800000001,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2015,2022,"sex, age, urbanization",1
I.1,I98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",S98ba1fd8,"Average number of hours spent on unpaid domestic and care work, by sex, age and location",152,Chile,CHL,-71.23029019,-35.2652885,Latin America and the Caribbean,2008,2007-2008,F,Female,Y_GE65,65 years old and over,_T,All areas,3.534268400000001,HR_PER_DAY,Hours per day,C,Country Data,G,Global,,Instituto Nacional de Estadísticas Chile based on Time Use Survey 2007,2022,"sex, age, urbanization",
